ID,Link,Similarity,Tokens,File 1,File 2,Start 1,End 1,Detected Lines 1,Start 2,End 2,Detected Lines 2
57558,https://htmlpreview.github.io/?https://github.com/Christina96/boilerplate-sample-matches/blob/main/Java/Essentials-MDEwOlJlcG9zaXRvcnkxNzczNzU0-flat-Economy_16.java-ribbon-MDEwOlJlcG9zaXRvcnk3NjE2MTU4-flat-ServerStats.java.html,0.06060606060606061,11,Essentials-MDEwOlJlcG9zaXRvcnkxNzczNzU0-flat-Economy_16.java,ribbon-MDEwOlJlcG9zaXRvcnk3NjE2MTU4-flat-ServerStats.java,50,56,6,318,323,5
58271,https://htmlpreview.github.io/?https://github.com/Christina96/boilerplate-sample-matches/blob/main/Java/Essentials-MDEwOlJlcG9zaXRvcnkxNzczNzU0-flat-Commandspawn.java-jedis-MDEwOlJlcG9zaXRvcnk3MTU2MDU=-flat-MultiClusterPooledConnectionProvider.java.html,0.16120906801007556,12,Essentials-MDEwOlJlcG9zaXRvcnkxNzczNzU0-flat-Commandspawn.java,jedis-MDEwOlJlcG9zaXRvcnk3MTU2MDU=-flat-MultiClusterPooledConnectionProvider.java,1,12,11,1,12,11
58796,https://htmlpreview.github.io/?https://github.com/Christina96/boilerplate-sample-matches/blob/main/Java/jedis-MDEwOlJlcG9zaXRvcnk3MTU2MDU=-flat-ScanParams.java-motan-MDEwOlJlcG9zaXRvcnk1NjY3OTUyMQ==-flat-DefaultProtectedStrategyTest.java.html,0.08208955223880597,11,jedis-MDEwOlJlcG9zaXRvcnk3MTU2MDU=-flat-ScanParams.java,motan-MDEwOlJlcG9zaXRvcnk1NjY3OTUyMQ==-flat-DefaultProtectedStrategyTest.java,1,11,10,1,11,10
65175,https://htmlpreview.github.io/?https://github.com/Christina96/boilerplate-sample-matches/blob/main/Java/Mybatis-PageHelper-MDEwOlJlcG9zaXRvcnkyMDY1MTY3Mg==-flat-TestDynamicWhere.java-Mybatis-PageHelper-MDEwOlJlcG9zaXRvcnkyMDY1MTY3Mg==-flat-IPageTest.java.html,0.7058823529411765,12,Mybatis-PageHelper-MDEwOlJlcG9zaXRvcnkyMDY1MTY3Mg==-flat-TestDynamicWhere.java,Mybatis-PageHelper-MDEwOlJlcG9zaXRvcnkyMDY1MTY3Mg==-flat-IPageTest.java,26,32,6,34,40,6
65806,https://htmlpreview.github.io/?https://github.com/Christina96/boilerplate-sample-matches/blob/main/Java/BungeeCord-MDEwOlJlcG9zaXRvcnk2MDg0MjEw-flat-HttpInitializer.java-Mybatis-PageHelper-MDEwOlJlcG9zaXRvcnkyMDY1MTY3Mg==-flat-UserMapper.java.html,0.09302325581395349,10,BungeeCord-MDEwOlJlcG9zaXRvcnk2MDg0MjEw-flat-HttpInitializer.java,Mybatis-PageHelper-MDEwOlJlcG9zaXRvcnkyMDY1MTY3Mg==-flat-UserMapper.java,1,10,9,1,10,9
65923,https://htmlpreview.github.io/?https://github.com/Christina96/boilerplate-sample-matches/blob/main/Java/motan-MDEwOlJlcG9zaXRvcnk1NjY3OTUyMQ==-flat-SpringBeanUtil.java-google-api-java-client-samples-MDEwOlJlcG9zaXRvcnkyOTc0OTA1Mg==-flat-BigqueryUtils.java.html,0.06472491909385113,10,motan-MDEwOlJlcG9zaXRvcnk1NjY3OTUyMQ==-flat-SpringBeanUtil.java,google-api-java-client-samples-MDEwOlJlcG9zaXRvcnkyOTc0OTA1Mg==-flat-BigqueryUtils.java,2,11,9,15,24,9
65953,https://htmlpreview.github.io/?https://github.com/Christina96/boilerplate-sample-matches/blob/main/Java/SpringPetClinic-MDEwOlJlcG9zaXRvcnkzMDkzNDMzNTE=-flat-PetValidator.java-google-api-java-client-samples-MDEwOlJlcG9zaXRvcnkyOTc0OTA1Mg==-flat-OAuth2Callback.java.html,0.25316455696202533,10,SpringPetClinic-MDEwOlJlcG9zaXRvcnkzMDkzNDMzNTE=-flat-PetValidator.java,google-api-java-client-samples-MDEwOlJlcG9zaXRvcnkyOTc0OTA1Mg==-flat-OAuth2Callback.java,2,9,7,8,14,6
66137,https://htmlpreview.github.io/?https://github.com/Christina96/boilerplate-sample-matches/blob/main/Java/VitamioBundle-MDEwOlJlcG9zaXRvcnk2MjkyMDI5-flat-MediaPlayerDemo_Video.java-jedis-MDEwOlJlcG9zaXRvcnk3MTU2MDU=-flat-JedisPool.java.html,0.09446693657219973,14,VitamioBundle-MDEwOlJlcG9zaXRvcnk2MjkyMDI5-flat-MediaPlayerDemo_Video.java,jedis-MDEwOlJlcG9zaXRvcnk3MTU2MDU=-flat-JedisPool.java,17,30,13,211,215,4
67024,https://htmlpreview.github.io/?https://github.com/Christina96/boilerplate-sample-matches/blob/main/Java/motan-MDEwOlJlcG9zaXRvcnk1NjY3OTUyMQ==-flat-HelloResource.java-motan-MDEwOlJlcG9zaXRvcnk1NjY3OTUyMQ==-flat-ConfigurableWeightLoadBalanceTest.java.html,0.12716763005780346,11,motan-MDEwOlJlcG9zaXRvcnk1NjY3OTUyMQ==-flat-HelloResource.java,motan-MDEwOlJlcG9zaXRvcnk1NjY3OTUyMQ==-flat-ConfigurableWeightLoadBalanceTest.java,1,11,10,1,11,10
68806,https://htmlpreview.github.io/?https://github.com/Christina96/boilerplate-sample-matches/blob/main/Java/Essentials-MDEwOlJlcG9zaXRvcnkxNzczNzU0-flat-Commandmsg.java-ribbon-MDEwOlJlcG9zaXRvcnk3NjE2MTU4-flat-MovieServiceInterfaces.java.html,0.0477326968973747,10,Essentials-MDEwOlJlcG9zaXRvcnkxNzczNzU0-flat-Commandmsg.java,ribbon-MDEwOlJlcG9zaXRvcnk3NjE2MTU4-flat-MovieServiceInterfaces.java,1,10,9,1,10,9
