ID,Link,Similarity,Tokens,File 1,File 2,Start 1,End 1,Detected Lines 1,Start 2,End 2,Detected Lines 2
163827,https://htmlpreview.github.io/?https://github.com/Christina96/boilerplate-sample-matches/blob/main/C-beta/PINRemoteImage-MDEwOlJlcG9zaXRvcnkzOTUzNzEwMw==-flat-yuv_sse2.c-xmrig-MDEwOlJlcG9zaXRvcnk4ODMyNzQwNg==-flat-crypto-ops.c.html,0.1107107762856207,14,PINRemoteImage-MDEwOlJlcG9zaXRvcnkzOTUzNzEwMw==-flat-yuv_sse2.c,xmrig-MDEwOlJlcG9zaXRvcnk4ODMyNzQwNg==-flat-crypto-ops.c,108,116,8,999,1004,5
182579,https://htmlpreview.github.io/?https://github.com/Christina96/boilerplate-sample-matches/blob/main/C-beta/libtomcrypt-MDEwOlJlcG9zaXRvcnk3NzcwMTE=-flat-padding_test.c-PINRemoteImage-MDEwOlJlcG9zaXRvcnkzOTUzNzEwMw==-flat-vp8l_enc.c.html,0.08428446005267778,13,libtomcrypt-MDEwOlJlcG9zaXRvcnk3NzcwMTE=-flat-padding_test.c,PINRemoteImage-MDEwOlJlcG9zaXRvcnkzOTUzNzEwMw==-flat-vp8l_enc.c,101,106,5,232,237,5
187211,https://htmlpreview.github.io/?https://github.com/Christina96/boilerplate-sample-matches/blob/main/C-beta/libpcap-MDEwOlJlcG9zaXRvcnk5NDM1ODg3-flat-pcap-bt-linux.c-Adafruit_nRF52_Arduino-MDEwOlJlcG9zaXRvcnk3NDM1NDcyOQ==-flat-nrf_radio.h.html,0.09781477627471384,8,libpcap-MDEwOlJlcG9zaXRvcnk5NDM1ODg3-flat-pcap-bt-linux.c,Adafruit_nRF52_Arduino-MDEwOlJlcG9zaXRvcnk3NDM1NDcyOQ==-flat-nrf_radio.h,132,138,6,137,149,12
190936,https://htmlpreview.github.io/?https://github.com/Christina96/boilerplate-sample-matches/blob/main/C-beta/Adafruit_nRF52_Arduino-MDEwOlJlcG9zaXRvcnk3NDM1NDcyOQ==-flat-queue.c-PINRemoteImage-MDEwOlJlcG9zaXRvcnkzOTUzNzEwMw==-flat-enc_neon.c.html,0.15069398545935228,8,Adafruit_nRF52_Arduino-MDEwOlJlcG9zaXRvcnk3NDM1NDcyOQ==-flat-queue.c,PINRemoteImage-MDEwOlJlcG9zaXRvcnkzOTUzNzEwMw==-flat-enc_neon.c,233,239,6,311,319,8
192735,https://htmlpreview.github.io/?https://github.com/Christina96/boilerplate-sample-matches/blob/main/C-beta/xmrig-MDEwOlJlcG9zaXRvcnk4ODMyNzQwNg==-flat-Client.h-small-MDEwOlJlcG9zaXRvcnkyNTY3NjMxNjk=-flat-acl.c.html,0.03758389261744966,14,xmrig-MDEwOlJlcG9zaXRvcnk4ODMyNzQwNg==-flat-Client.h,small-MDEwOlJlcG9zaXRvcnkyNTY3NjMxNjk=-flat-acl.c,91,98,7,26,37,11
204222,https://htmlpreview.github.io/?https://github.com/Christina96/boilerplate-sample-matches/blob/main/C-beta/libpcap-MDEwOlJlcG9zaXRvcnk5NDM1ODg3-flat-pcap_0.h-xmrig-MDEwOlJlcG9zaXRvcnk4ODMyNzQwNg==-flat-topology-windows.c.html,0.12174940898345153,13,libpcap-MDEwOlJlcG9zaXRvcnk5NDM1ODg3-flat-pcap_0.h,xmrig-MDEwOlJlcG9zaXRvcnk4ODMyNzQwNg==-flat-topology-windows.c,65,69,4,615,624,9
206126,https://htmlpreview.github.io/?https://github.com/Christina96/boilerplate-sample-matches/blob/main/C-beta/fftw3-MDEwOlJlcG9zaXRvcnk4ODQzMzg4-flat-transpose.c-redis-MDEwOlJlcG9zaXRvcnkxMDgxMTA3MDY=-flat-hiredis.c.html,0.08112094395280237,10,fftw3-MDEwOlJlcG9zaXRvcnk4ODQzMzg4-flat-transpose.c,redis-MDEwOlJlcG9zaXRvcnkxMDgxMTA3MDY=-flat-hiredis.c,19,25,6,150,153,3
206810,https://htmlpreview.github.io/?https://github.com/Christina96/boilerplate-sample-matches/blob/main/C-beta/libtomcrypt-MDEwOlJlcG9zaXRvcnk3NzcwMTE=-flat-tfm_desc.c-Adafruit_nRF52_Arduino-MDEwOlJlcG9zaXRvcnk3NDM1NDcyOQ==-flat-nrf51_erratas.h.html,0.01033434650455927,9,libtomcrypt-MDEwOlJlcG9zaXRvcnk3NzcwMTE=-flat-tfm_desc.c,Adafruit_nRF52_Arduino-MDEwOlJlcG9zaXRvcnk3NDM1NDcyOQ==-flat-nrf51_erratas.h,448,452,4,6,14,8
210279,https://htmlpreview.github.io/?https://github.com/Christina96/boilerplate-sample-matches/blob/main/C-beta/Adafruit_nRF52_Arduino-MDEwOlJlcG9zaXRvcnk3NDM1NDcyOQ==-flat-nrfx_usbd.h-Adafruit_nRF52_Arduino-MDEwOlJlcG9zaXRvcnk3NDM1NDcyOQ==-flat-nrf_gpio.h.html,0.2866779089376054,44,Adafruit_nRF52_Arduino-MDEwOlJlcG9zaXRvcnk3NDM1NDcyOQ==-flat-nrfx_usbd.h,Adafruit_nRF52_Arduino-MDEwOlJlcG9zaXRvcnk3NDM1NDcyOQ==-flat-nrf_gpio.h,145,186,41,85,122,37
239717,https://htmlpreview.github.io/?https://github.com/Christina96/boilerplate-sample-matches/blob/main/C-beta/xmrig-MDEwOlJlcG9zaXRvcnk4ODMyNzQwNg==-flat-opencl.h-PINRemoteImage-MDEwOlJlcG9zaXRvcnkzOTUzNzEwMw==-flat-webp_enc.c.html,0.07966457023060797,9,xmrig-MDEwOlJlcG9zaXRvcnk4ODMyNzQwNg==-flat-opencl.h,PINRemoteImage-MDEwOlJlcG9zaXRvcnkzOTUzNzEwMw==-flat-webp_enc.c,56,64,8,225,231,6
241932,https://htmlpreview.github.io/?https://github.com/Christina96/boilerplate-sample-matches/blob/main/C-beta/android-gpuimage-plus-MDEwOlJlcG9zaXRvcnk0NjU0NzQxNw==-flat-cgeVideoUtils.h-fftw3-MDEwOlJlcG9zaXRvcnk4ODQzMzg4-flat-conf_3.c.html,0.46153846153846156,9,android-gpuimage-plus-MDEwOlJlcG9zaXRvcnk0NjU0NzQxNw==-flat-cgeVideoUtils.h,fftw3-MDEwOlJlcG9zaXRvcnk4ODQzMzg4-flat-conf_3.c,8,8,0,6,15,9
246739,https://htmlpreview.github.io/?https://github.com/Christina96/boilerplate-sample-matches/blob/main/C-beta/xmrig-MDEwOlJlcG9zaXRvcnk4ODMyNzQwNg==-flat-bitmap.c-libpcap-MDEwOlJlcG9zaXRvcnk5NDM1ODg3-flat-sf-pcap.c.html,0.11624834874504623,8,xmrig-MDEwOlJlcG9zaXRvcnk4ODMyNzQwNg==-flat-bitmap.c,libpcap-MDEwOlJlcG9zaXRvcnk5NDM1ODg3-flat-sf-pcap.c,123,128,5,194,200,6
246756,https://htmlpreview.github.io/?https://github.com/Christina96/boilerplate-sample-matches/blob/main/C-beta/fftw3-MDEwOlJlcG9zaXRvcnk4ODQzMzg4-flat-n.c-redis-MDEwOlJlcG9zaXRvcnkxMDgxMTA3MDY=-flat-stats.c.html,0.05860805860805861,8,fftw3-MDEwOlJlcG9zaXRvcnk4ODQzMzg4-flat-n.c,redis-MDEwOlJlcG9zaXRvcnkxMDgxMTA3MDY=-flat-stats.c,3,6,3,23,30,7
